,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,GroupId,GroupSize,IsAlone,Deck,Num,Side
6603,6971_01,Europa,False,C/225/P,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alcoran Distured,True,6971,6,0,C,225,P
6604,6971_02,Europa,False,C/225/P,TRAPPIST-1e,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Chard Distured,True,6971,6,0,C,225,P
6605,6971_03,Europa,True,C/225/P,TRAPPIST-1e,19.0,0.0,0.0,0.0,0.0,0.0,0.0,Alkaida Distured,True,6971,6,0,C,225,P
6606,6971_04,Europa,True,C/225/P,55 Cancri e,17.0,0.0,0.0,0.0,0.0,0.0,0.0,Asteron Distured,True,6971,6,0,C,225,P
6607,6971_05,Europa,False,C/225/P,55 Cancri e,28.0,0.0,0.0,4173.0,0.0,33.0,420.0,Schird Pretive,True,6971,6,0,C,225,P
6608,6971_06,Europa,False,C/225/P,55 Cancri e,28.0,0.0,0.0,160.0,0.0,1538.0,1426.0,Terfak Distured,False,6971,6,0,C,225,P
6609,6972_01,Earth,False,G/1126/P,TRAPPIST-1e,21.0,0.0,0.0,0.0,0.0,43.0,667.0,Terina Jenson,False,6972,1,1,G,1126,P
6610,6973_01,Earth,False,E/466/S,PSO J318.5-22,45.0,0.0,1.0,15.0,44.0,0.0,1541.0,Hary Owerson,False,6973,1,1,E,466,S
6611,6976_01,Earth,False,G/1127/P,TRAPPIST-1e,21.0,0.0,27.0,0.0,782.0,0.0,0.0,Annya Talls,True,6976,1,1,G,1127,P
6612,6977_01,Earth,True,G/1137/S,PSO J318.5-22,20.0,0.0,0.0,0.0,0.0,0.0,0.0,Rankie Burker,True,6977,2,0,G,1137,S
6613,6977_02,Earth,False,G/1137/S,TRAPPIST-1e,38.0,0.0,0.0,806.0,3.0,0.0,0.0,Jeret Burker,True,6977,2,0,G,1137,S
6614,6978_01,Earth,False,E/446/P,55 Cancri e,24.0,0.0,0.0,893.0,0.0,4.0,8.0,Gwendy Chardsonnon,True,6978,1,1,E,446,P
6615,6979_01,Earth,False,E/447/P,TRAPPIST-1e,22.0,0.0,712.0,6.0,70.0,0.0,0.0,Arla Morelly,False,6979,1,1,E,447,P
6616,6980_01,Earth,False,F/1331/S,TRAPPIST-1e,44.0,0.0,3.0,0.0,33.0,769.0,0.0,Stevey Reilline,True,6980,1,1,F,1331,S
6617,6981_01,Earth,False,F/1332/S,PSO J318.5-22,41.0,0.0,0.0,0.0,0.0,0.0,628.0,Joanny Cainghannon,False,6981,1,1,F,1332,S
6618,6982_01,Earth,True,G/1128/P,TRAPPIST-1e,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Johna Garnes,True,6982,1,1,G,1128,P
6619,6984_01,Mars,False,F/1450/P,TRAPPIST-1e,26.0,0.0,1967.0,0.0,116.0,0.0,0.0,Diedow Hake,False,6984,3,0,F,1450,P
6620,6984_02,Mars,True,F/1450/P,TRAPPIST-1e,54.0,0.0,0.0,0.0,0.0,0.0,0.0,Peefox Hake,True,6984,3,0,F,1450,P
6621,6984_03,Mars,False,F/1450/P,TRAPPIST-1e,19.0,0.0,1962.0,0.0,1.0,641.0,0.0,Cupers Hake,False,6984,3,0,F,1450,P
6622,6985_01,Earth,False,G/1138/S,TRAPPIST-1e,32.0,0.0,0.0,243.0,0.0,0.0,776.0,Erie Barris,False,6985,1,1,G,1138,S
6623,6987_01,Earth,True,G/1139/S,TRAPPIST-1e,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Willey Moongton,True,6987,1,1,G,1139,S
6624,6988_01,Europa,False,C/226/P,TRAPPIST-1e,26.0,0.0,554.0,1307.0,32.0,93.0,1553.0,Quarkib Obnoftle,False,6988,2,0,C,226,P
6625,6988_02,Europa,False,C/226/P,TRAPPIST-1e,28.0,0.0,0.0,4340.0,0.0,186.0,0.0,Azharga Obnoftle,True,6988,2,0,C,226,P
6627,6991_01,Europa,False,B/233/P,55 Cancri e,38.0,0.0,0.0,692.0,0.0,3587.0,0.0,Kabiton Disivering,False,6991,2,0,B,233,P
6628,6991_02,Europa,True,B/233/P,TRAPPIST-1e,43.0,0.0,0.0,0.0,0.0,0.0,0.0,Spurin Disivering,True,6991,2,0,B,233,P
6629,6992_01,Earth,False,G/1131/P,TRAPPIST-1e,12.0,0.0,0.0,0.0,0.0,0.0,0.0,Walles Bakerrison,False,6992,3,0,G,1131,P
6630,6992_02,Earth,True,G/1131/P,TRAPPIST-1e,25.0,0.0,0.0,0.0,0.0,0.0,0.0,Lavey Bakerrison,False,6992,3,0,G,1131,P
6631,6992_03,Earth,True,G/1131/P,TRAPPIST-1e,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Murie Bakerrison,True,6992,3,0,G,1131,P
6632,6994_01,Europa,True,B/267/S,TRAPPIST-1e,22.0,0.0,0.0,0.0,0.0,0.0,0.0,Bellus Obeaded,True,6994,2,0,B,267,S
6633,6994_02,Europa,False,B/267/S,TRAPPIST-1e,20.0,0.0,0.0,275.0,1690.0,580.0,5499.0,Alwaide Bagetvable,False,6994,2,0,B,267,S
6634,6995_01,Earth,False,F/1334/S,55 Cancri e,24.0,0.0,0.0,58.0,618.0,0.0,41.0,Stany Hamberterry,False,6995,1,1,F,1334,S
6635,6996_01,Earth,False,F/1452/P,55 Cancri e,34.0,0.0,0.0,442.0,175.0,79.0,3.0,Tricki Whitledges,False,6996,1,1,F,1452,P
6636,6997_01,Mars,False,D/220/P,TRAPPIST-1e,42.0,0.0,1058.0,0.0,0.0,0.0,0.0,Vulark Sfin,False,6997,2,0,D,220,P
6637,6997_02,Mars,False,F/1453/P,TRAPPIST-1e,24.0,0.0,2261.0,0.0,95.0,10.0,0.0,Weet Sfin,False,6997,2,0,F,1453,P
6638,6998_01,Earth,False,F/1454/P,TRAPPIST-1e,28.0,0.0,0.0,0.0,285.0,136.0,337.0,Irmark Griffy,False,6998,1,1,F,1454,P
6639,6999_01,Mars,False,E/449/P,TRAPPIST-1e,29.0,0.0,907.0,0.0,0.0,142.0,0.0,Mites Buth,False,6999,1,1,E,449,P
6640,7001_01,Europa,True,D/213/S,TRAPPIST-1e,31.0,0.0,0.0,0.0,0.0,0.0,0.0,Majora Guieroolow,True,7001,1,1,D,213,S
6641,7002_01,Earth,False,G/1141/S,TRAPPIST-1e,29.0,0.0,888.0,0.0,1.0,0.0,0.0,Rickie Mickersones,False,7002,1,1,G,1141,S
6642,7004_01,Earth,False,F/1337/S,55 Cancri e,14.0,0.0,0.0,1.0,400.0,297.0,0.0,Karena Woodwardy,False,7004,1,1,F,1337,S
6643,7005_01,Earth,False,F/1338/S,55 Cancri e,16.0,0.0,0.0,17.0,1211.0,0.0,25.0,Card Castron,True,7005,1,1,F,1338,S
6644,7006_01,Earth,True,G/1142/S,PSO J318.5-22,16.0,0.0,0.0,0.0,0.0,0.0,0.0,Tammyl Fuenton,True,7006,1,1,G,1142,S
6645,7007_01,Europa,False,E/450/P,TRAPPIST-1e,27.0,0.0,0.0,2897.0,659.0,485.0,11.0,Luxons Bradissive,True,7007,2,0,E,450,P
6646,7007_02,Europa,False,E/450/P,TRAPPIST-1e,27.0,0.0,0.0,996.0,0.0,726.0,813.0,Fomam Bradissive,False,7007,2,0,E,450,P
6647,7008_01,Earth,False,F/1339/S,TRAPPIST-1e,23.0,0.0,779.0,7.0,9.0,9.0,0.0,Berta Philliames,False,7008,1,1,F,1339,S
6648,7010_01,Earth,False,G/1143/S,TRAPPIST-1e,16.0,0.0,418.0,195.0,100.0,88.0,90.0,Naomin Quinnerettt,False,7010,2,0,G,1143,S
6649,7010_02,Earth,False,F/1340/S,TRAPPIST-1e,30.0,0.0,0.0,6.0,0.0,0.0,1435.0,zrzdgkfkws,True,7010,2,0,F,1340,S
6650,7011_01,Earth,False,F/1455/P,TRAPPIST-1e,24.0,0.0,468.0,0.0,163.0,0.0,0.0,Coreee Wagnerray,False,7011,1,1,F,1455,P
6651,7013_01,Earth,True,G/1144/S,TRAPPIST-1e,36.0,0.0,0.0,0.0,0.0,0.0,0.0,Fayene Lardy,True,7013,1,1,G,1144,S
6652,7014_01,Europa,False,C/257/S,55 Cancri e,25.0,0.0,0.0,3512.0,20.0,24.0,1459.0,Edar Speery,True,7014,1,1,C,257,S
6653,7015_01,Europa,True,C/227/P,TRAPPIST-1e,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Geons Geadle,True,7015,1,1,C,227,P
6654,7016_01,Earth,True,G/1132/P,PSO J318.5-22,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Sadine Rosalanenn,False,7016,1,1,G,1132,P
6655,7017_01,Earth,True,G/1133/P,TRAPPIST-1e,26.0,0.0,0.0,0.0,0.0,0.0,0.0,Netty Watkinsley,True,7017,1,1,G,1133,P
6656,7018_01,Mars,False,E/467/S,TRAPPIST-1e,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Set Sturt,False,7018,1,1,E,467,S
6657,7019_01,Earth,False,F/1457/P,TRAPPIST-1e,31.0,0.0,0.0,0.0,717.0,0.0,0.0,Fayen Nasquez,False,7019,2,0,F,1457,P
6658,7019_02,Earth,False,F/1457/P,TRAPPIST-1e,20.0,0.0,0.0,750.0,957.0,0.0,722.0,Kurta Nasquez,False,7019,2,0,F,1457,P
6659,7020_01,Earth,True,G/1145/S,TRAPPIST-1e,27.0,0.0,0.0,0.0,0.0,0.0,0.0,All Buckson,True,7020,1,1,G,1145,S
6660,7021_01,Earth,True,G/1146/S,55 Cancri e,33.0,0.0,0.0,0.0,0.0,0.0,0.0,Loree Lerez,True,7021,1,1,G,1146,S
6661,7022_01,Europa,False,D/215/S,TRAPPIST-1e,35.0,0.0,0.0,5552.0,6.0,8.0,226.0,Wimps Bleling,True,7022,2,0,D,215,S
6662,7022_02,Europa,False,D/215/S,TRAPPIST-1e,46.0,0.0,0.0,664.0,0.0,2.0,2177.0,Mesonon Bleling,False,7022,2,0,D,215,S
6663,7025_01,Earth,True,G/1147/S,TRAPPIST-1e,63.0,0.0,0.0,0.0,0.0,0.0,0.0,Des Willangsey,True,7025,1,1,G,1147,S
6664,7026_01,Europa,False,A/86/S,55 Cancri e,37.0,0.0,0.0,1678.0,0.0,36.0,3128.0,Alpha Amonsmane,False,7026,1,1,A,86,S
6665,7027_01,Earth,False,E/451/P,TRAPPIST-1e,23.0,0.0,26.0,266.0,404.0,0.0,0.0,Jonaye Ashipeck,True,7027,1,1,E,451,P
6666,7028_01,Earth,False,G/1148/S,55 Cancri e,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Dandra Reyervaney,True,7028,2,0,G,1148,S
6667,7028_02,Earth,True,G/1148/S,TRAPPIST-1e,16.0,0.0,0.0,0.0,0.0,0.0,0.0,Eduard Reyervaney,True,7028,2,0,G,1148,S
6668,7029_01,Earth,False,F/1458/P,TRAPPIST-1e,20.0,0.0,0.0,0.0,2330.0,120.0,0.0,Eriney Cardsay,True,7029,2,0,F,1458,P
6669,7029_02,Earth,True,F/1458/P,PSO J318.5-22,49.0,0.0,0.0,0.0,0.0,0.0,0.0,Tine Cardsay,False,7029,2,0,F,1458,P
6670,7031_01,Earth,False,G/1135/P,TRAPPIST-1e,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Mamina Mcphernard,True,7031,1,1,G,1135,P
6671,7032_01,Earth,False,F/1459/P,TRAPPIST-1e,41.0,0.0,0.0,176.0,414.0,133.0,0.0,Dorie Roachez,False,7032,1,1,F,1459,P
6672,7034_01,Mars,False,F/1341/S,TRAPPIST-1e,27.0,0.0,1216.0,0.0,30.0,43.0,0.0,Walmon Curle,False,7034,1,1,F,1341,S
6673,7036_01,Earth,True,G/1136/P,TRAPPIST-1e,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Glena Fryan,True,7036,1,1,G,1136,P
6674,7037_01,Mars,False,D/216/S,TRAPPIST-1e,26.0,0.0,782.0,0.0,0.0,2503.0,1.0,Caper Lacke,False,7037,1,1,D,216,S
6675,7038_01,Earth,True,G/1137/P,TRAPPIST-1e,51.0,0.0,0.0,0.0,0.0,0.0,0.0,Dwin Dorsenry,False,7038,1,1,G,1137,P
6676,7039_01,Earth,False,F/1461/P,PSO J318.5-22,36.0,0.0,56.0,0.0,81.0,0.0,468.0,Toddie Benney,False,7039,1,1,F,1461,P
6677,7040_01,Earth,True,G/1150/S,TRAPPIST-1e,16.0,0.0,0.0,0.0,0.0,0.0,0.0,Gileen Mcphernard,True,7040,1,1,G,1150,S
6678,7041_01,Mars,True,F/1343/S,TRAPPIST-1e,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Picers Panie,True,7041,1,1,F,1343,S
6679,7042_01,Earth,True,G/1138/P,PSO J318.5-22,48.0,0.0,0.0,0.0,0.0,0.0,0.0,Elson Quinnerry,False,7042,1,1,G,1138,P
6680,7044_01,Mars,False,D/221/P,TRAPPIST-1e,24.0,0.0,235.0,0.0,1642.0,1042.0,229.0,Losp Reake,False,7044,1,1,D,221,P
6681,7045_01,Mars,False,D/222/P,55 Cancri e,19.0,0.0,1043.0,0.0,138.0,0.0,0.0,Range Bara,False,7045,1,1,D,222,P
6682,7047_01,Earth,True,G/1152/S,55 Cancri e,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Ryany Wilderssen,True,7047,1,1,G,1152,S
6683,7048_01,Earth,False,F/1462/P,TRAPPIST-1e,24.0,0.0,332.0,9.0,356.0,0.0,0.0,Weney Freevenson,False,7048,1,1,F,1462,P
6684,7049_01,Earth,True,G/1153/S,TRAPPIST-1e,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Nelly Gallencis,True,7049,1,1,G,1153,S
6685,7050_01,Earth,False,F/1344/S,TRAPPIST-1e,13.0,0.0,0.0,999.0,0.0,0.0,4.0,Ally Mcintons,True,7050,1,1,F,1344,S
6686,7051_01,Mars,False,D/223/P,TRAPPIST-1e,39.0,0.0,42.0,0.0,352.0,1.0,369.0,Jele Mad,False,7051,1,1,D,223,P
6688,7053_01,Earth,False,F/1463/P,PSO J318.5-22,23.0,0.0,64.0,4.0,0.0,1125.0,0.0,Benny Mayson,False,7053,1,1,F,1463,P
6689,7056_01,Europa,False,D/217/S,55 Cancri e,43.0,0.0,0.0,2093.0,0.0,3409.0,30.0,Alramix Secont,False,7056,1,1,D,217,S
6690,7057_01,Mars,False,F/1346/S,TRAPPIST-1e,19.0,0.0,3332.0,878.0,926.0,781.0,0.0,Graven Lacke,False,7057,1,1,F,1346,S
6691,7058_01,Mars,True,F/1347/S,55 Cancri e,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Hal Bane,True,7058,1,1,F,1347,S
6692,7059_01,Earth,True,G/1154/S,TRAPPIST-1e,52.0,0.0,0.0,0.0,0.0,0.0,0.0,Jord Steeletters,True,7059,1,1,G,1154,S
6693,7060_01,Earth,False,G/1155/S,TRAPPIST-1e,35.0,0.0,2224.0,0.0,105.0,1.0,0.0,Dorie Rigginson,False,7060,1,1,G,1155,S
6694,7061_01,Earth,False,G/1156/S,TRAPPIST-1e,16.0,0.0,4.0,1666.0,0.0,35.0,40.0,Celina Kellson,True,7061,1,1,G,1156,S
6695,7062_01,Earth,False,F/1464/P,TRAPPIST-1e,21.0,0.0,0.0,13.0,0.0,720.0,170.0,Benda Fryan,False,7062,1,1,F,1464,P
6696,7068_01,Earth,False,F/1350/S,PSO J318.5-22,45.0,0.0,0.0,0.0,0.0,0.0,595.0,Irmark Mcfaddenson,False,7068,1,1,F,1350,S
6697,7069_01,Earth,False,E/472/S,TRAPPIST-1e,22.0,0.0,0.0,125.0,0.0,663.0,0.0,kuqeplxakq,False,7069,3,0,E,472,S
6698,7069_02,Earth,True,G/1159/S,55 Cancri e,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Essara Kellynn,False,7069,3,0,G,1159,S
6699,7069_03,Earth,False,G/1159/S,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ericky Waltonnedy,True,7069,3,0,G,1159,S
6700,7071_01,Earth,False,G/1160/S,PSO J318.5-22,63.0,0.0,526.0,2.0,0.0,0.0,0.0,Wilmay Bushallert,False,7071,1,1,G,1160,S
6701,7072_01,Earth,False,F/1351/S,PSO J318.5-22,56.0,0.0,1.0,2.0,0.0,102.0,0.0,Karah Harverez,False,7072,1,1,F,1351,S
6702,7073_01,Earth,True,G/1161/S,TRAPPIST-1e,40.0,0.0,0.0,0.0,0.0,0.0,0.0,Glena Hahnstonsen,True,7073,1,1,G,1161,S
6703,7074_01,Earth,True,G/1162/S,TRAPPIST-1e,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Leria Denashipson,True,7074,2,0,G,1162,S
6704,7074_02,Earth,False,F/1352/S,TRAPPIST-1e,24.0,0.0,0.0,0.0,3.0,797.0,5.0,Tyrony Denashipson,False,7074,2,0,F,1352,S
6705,7077_01,Earth,False,F/1353/S,TRAPPIST-1e,36.0,0.0,21.0,0.0,844.0,0.0,0.0,Idarry Oneidson,False,7077,1,1,F,1353,S
6706,7078_01,Earth,False,G/1163/S,TRAPPIST-1e,13.0,0.0,244.0,0.0,100.0,423.0,14.0,Hard Wartyson,False,7078,1,1,G,1163,S
6707,7079_01,Earth,False,F/1354/S,55 Cancri e,13.0,0.0,0.0,722.0,0.0,37.0,8.0,Violey Woodwinton,False,7079,1,1,F,1354,S
6708,7080_01,Earth,True,G/1140/P,55 Cancri e,37.0,0.0,0.0,0.0,0.0,0.0,0.0,Jonaye Carpennels,True,7080,1,1,G,1140,P
6709,7082_01,Earth,False,E/473/S,TRAPPIST-1e,44.0,0.0,143.0,47.0,0.0,717.0,87.0,Benew Carezquez,False,7082,1,1,E,473,S
6710,7083_01,Europa,True,C/259/S,TRAPPIST-1e,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Betenar Pirejus,True,7083,2,0,C,259,S
6712,7084_01,Earth,False,F/1355/S,55 Cancri e,26.0,0.0,0.0,158.0,0.0,0.0,912.0,Faithy Hunterton,False,7084,1,1,F,1355,S
6713,7085_01,Mars,False,F/1466/P,TRAPPIST-1e,62.0,0.0,453.0,1.0,1911.0,0.0,0.0,Stech Pread,False,7085,3,0,F,1466,P
6714,7085_02,Mars,True,F/1466/P,55 Cancri e,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Kokrus Pread,True,7085,3,0,F,1466,P
6715,7085_03,Mars,True,F/1466/P,TRAPPIST-1e,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Latsts Purle,True,7085,3,0,F,1466,P
6716,7086_01,Earth,False,F/1467/P,TRAPPIST-1e,24.0,0.0,590.0,0.0,1.0,168.0,16.0,Juline Hamcmahon,False,7086,1,1,F,1467,P
6717,7087_01,Earth,True,G/1141/P,TRAPPIST-1e,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Dennie Moreman,True,7087,1,1,G,1141,P
6718,7088_01,Earth,False,F/1468/P,TRAPPIST-1e,63.0,0.0,0.0,742.0,0.0,125.0,3.0,Rossie Berges,False,7088,1,1,F,1468,P
6719,7089_01,Europa,False,D/218/S,TRAPPIST-1e,20.0,0.0,1040.0,2487.0,0.0,174.0,182.0,Antinon Inging,True,7089,1,1,D,218,S
6720,7090_01,Earth,False,F/1469/P,TRAPPIST-1e,15.0,0.0,0.0,610.0,267.0,0.0,0.0,Samie Wiggs,False,7090,1,1,F,1469,P
6721,7091_01,Earth,True,G/1142/P,TRAPPIST-1e,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Cassa Garrincent,True,7091,1,1,G,1142,P
6722,7092_01,Earth,False,F/1470/P,TRAPPIST-1e,24.0,0.0,61.0,397.0,185.0,1.0,0.0,Sall Gaineyerson,True,7092,1,1,F,1470,P
6723,7093_01,Earth,True,G/1143/P,TRAPPIST-1e,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Annya Patthews,False,7093,1,1,G,1143,P
6724,7094_01,Europa,False,E/454/P,TRAPPIST-1e,36.0,0.0,10.0,2478.0,2080.0,19.0,328.0,Preo Sloweber,True,7094,1,1,E,454,P
6725,7095_01,Earth,True,G/1144/P,PSO J318.5-22,13.0,0.0,0.0,0.0,0.0,0.0,0.0,Nichad Patteraley,True,7095,1,1,G,1144,P
6726,7096_01,Europa,True,C/260/S,TRAPPIST-1e,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Nunkib Tashal,True,7096,3,0,C,260,S
6727,7096_02,Europa,False,C/260/S,TRAPPIST-1e,27.0,0.0,0.0,14.0,0.0,0.0,2325.0,Tauria Tashal,False,7096,3,0,C,260,S
6728,7096_03,Europa,True,C/260/S,TRAPPIST-1e,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Aspica Tashal,True,7096,3,0,C,260,S
6729,7097_01,Europa,False,A/75/P,55 Cancri e,27.0,0.0,0.0,44.0,4761.0,5.0,41.0,Altanin Dedometeel,True,7097,4,0,A,75,P
6730,7097_02,Europa,False,A/75/P,TRAPPIST-1e,14.0,0.0,0.0,3124.0,40.0,219.0,189.0,Kumark Dedometeel,False,7097,4,0,A,75,P
6731,7097_03,Europa,False,A/75/P,TRAPPIST-1e,32.0,1.0,527.0,1863.0,0.0,417.0,2905.0,Giedia Dedometeel,False,7097,4,0,A,75,P
6732,7097_04,Europa,False,A/75/P,55 Cancri e,33.0,1.0,0.0,16.0,12.0,2349.0,12.0,Sulah Poilsive,False,7097,4,0,A,75,P
6733,7098_01,Earth,False,F/1356/S,TRAPPIST-1e,35.0,0.0,3.0,0.0,651.0,0.0,78.0,Joanny Guerson,True,7098,1,1,F,1356,S
6734,7099_01,Earth,False,F/1471/P,55 Cancri e,21.0,0.0,301.0,0.0,19.0,0.0,0.0,Elicey Warrison,False,7099,1,1,F,1471,P
6735,7104_01,Europa,False,C/228/P,TRAPPIST-1e,57.0,0.0,906.0,22.0,0.0,8293.0,391.0,Taurah Regmansidy,False,7104,2,0,C,228,P
6736,7104_02,Europa,False,C/228/P,TRAPPIST-1e,42.0,0.0,159.0,4387.0,2.0,3.0,485.0,Alatrix Regmansidy,True,7104,2,0,C,228,P
6737,7105_01,Earth,False,F/1473/P,55 Cancri e,20.0,0.0,0.0,6.0,552.0,20.0,0.0,Idarry Norrison,True,7105,1,1,F,1473,P
6738,7106_01,Mars,True,F/1357/S,TRAPPIST-1e,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Oalls Derry,True,7106,1,1,F,1357,S
6739,7109_01,Europa,False,B/268/S,55 Cancri e,49.0,0.0,0.0,7683.0,0.0,13016.0,0.0,Goros Healted,False,7109,1,1,B,268,S
6740,7110_01,Earth,False,F/1358/S,PSO J318.5-22,23.0,0.0,0.0,3.0,0.0,0.0,546.0,Lyney Berges,False,7110,1,1,F,1358,S
6741,7111_01,Mars,False,F/1359/S,TRAPPIST-1e,24.0,0.0,1058.0,0.0,0.0,280.0,0.0,Pon Sche,False,7111,1,1,F,1359,S
6742,7113_01,Earth,False,F/1361/S,TRAPPIST-1e,24.0,0.0,0.0,0.0,0.0,0.0,757.0,Kris Simstravery,False,7113,2,0,F,1361,S
6743,7113_02,Earth,False,F/1361/S,55 Cancri e,23.0,0.0,9.0,1.0,0.0,492.0,109.0,Ivanne Simstravery,True,7113,2,0,F,1361,S
6744,7114_01,Earth,False,F/1362/S,TRAPPIST-1e,24.0,0.0,0.0,489.0,21.0,0.0,184.0,Camiet Ricklaney,False,7114,1,1,F,1362,S
6745,7116_01,Earth,True,G/1146/P,PSO J318.5-22,26.0,0.0,0.0,0.0,0.0,0.0,0.0,Allyny Burchard,False,7116,1,1,G,1146,P
6746,7117_01,Europa,True,B/236/P,55 Cancri e,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Alasmon Secont,True,7117,1,1,B,236,P
6747,7118_01,Earth,False,F/1475/P,PSO J318.5-22,17.0,0.0,0.0,1381.0,2.0,0.0,0.0,Jimmya Campson,False,7118,1,1,F,1475,P
6748,7119_01,Earth,False,F/1476/P,TRAPPIST-1e,20.0,0.0,415.0,479.0,0.0,1019.0,239.0,Blancy Morrows,False,7119,1,1,F,1476,P
6749,7120_01,Earth,False,F/1363/S,TRAPPIST-1e,22.0,0.0,0.0,0.0,0.0,0.0,1201.0,Joandy Rutler,False,7120,1,1,F,1363,S
6750,7121_01,Europa,True,B/269/S,55 Cancri e,23.0,0.0,0.0,0.0,0.0,0.0,0.0,Alkurak Dressink,True,7121,2,0,B,269,S
6751,7121_02,Europa,True,B/269/S,55 Cancri e,22.0,0.0,0.0,0.0,0.0,0.0,0.0,Pulchib Dressink,True,7121,2,0,B,269,S
6752,7126_01,Earth,False,F/1366/S,TRAPPIST-1e,29.0,0.0,3.0,0.0,664.0,683.0,34.0,Ivaney Giller,False,7126,1,1,F,1366,S
6753,7127_01,Europa,False,B/237/P,TRAPPIST-1e,27.0,0.0,0.0,4155.0,0.0,1368.0,42.0,Dira Belstrut,False,7127,2,0,B,237,P
6754,7127_02,Europa,True,B/237/P,TRAPPIST-1e,31.0,0.0,0.0,0.0,0.0,0.0,0.0,Okulk Belstrut,True,7127,2,0,B,237,P
6755,7128_01,Europa,False,B/238/P,55 Cancri e,37.0,0.0,1.0,4462.0,1.0,9206.0,3.0,Mirara Catimod,False,7128,3,0,B,238,P
6756,7128_02,Europa,False,B/238/P,55 Cancri e,44.0,0.0,0.0,4322.0,3.0,153.0,52.0,Raston Dightent,True,7128,3,0,B,238,P
6757,7128_03,Europa,False,B/238/P,55 Cancri e,34.0,0.0,0.0,2612.0,1.0,131.0,2714.0,Polah Dightent,False,7128,3,0,B,238,P
6758,7132_01,Earth,False,G/1165/S,55 Cancri e,23.0,0.0,602.0,0.0,0.0,0.0,24.0,Dandy Hamcmahon,False,7132,1,1,G,1165,S
6759,7133_01,Earth,False,F/1368/S,TRAPPIST-1e,18.0,0.0,457.0,0.0,11.0,335.0,0.0,Tammyl Delangleton,False,7133,1,1,F,1368,S
6760,7134_01,Earth,True,G/1148/P,PSO J318.5-22,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Heidie Kimpson,True,7134,1,1,G,1148,P
6761,7137_01,Earth,False,F/1479/P,TRAPPIST-1e,23.0,0.0,0.0,134.0,482.0,0.0,27.0,Gabrin Duffmaney,False,7137,1,1,F,1479,P
6762,7140_01,Earth,False,F/1371/S,TRAPPIST-1e,18.0,0.0,0.0,10.0,0.0,0.0,738.0,Ninald Fryersonis,False,7140,1,1,F,1371,S
6763,7142_01,Mars,False,E/474/S,TRAPPIST-1e,22.0,0.0,0.0,0.0,1128.0,0.0,45.0,Muew Pre,False,7142,3,0,E,474,S
6764,7142_02,Mars,False,E/474/S,TRAPPIST-1e,10.0,0.0,0.0,0.0,0.0,0.0,0.0,Gibil Pre,True,7142,3,0,E,474,S
6765,7142_03,Mars,True,E/474/S,TRAPPIST-1e,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Peefox Pre,False,7142,3,0,E,474,S
6766,7143_01,Mars,False,F/1372/S,TRAPPIST-1e,31.0,0.0,907.0,0.0,437.0,2.0,0.0,Losp Buche,False,7143,1,1,F,1372,S
6767,7144_01,Earth,True,G/1150/P,TRAPPIST-1e,48.0,0.0,0.0,0.0,0.0,0.0,0.0,Heald Snowaney,False,7144,1,1,G,1150,P
6768,7148_01,Europa,False,A/87/S,55 Cancri e,51.0,1.0,0.0,287.0,0.0,1442.0,66.0,Ranark Patimonne,True,7148,1,1,A,87,S
6769,7149_01,Mars,True,F/1482/P,PSO J318.5-22,25.0,0.0,0.0,0.0,0.0,0.0,0.0,Clech Dato,True,7149,1,1,F,1482,P
6770,7151_01,Mars,False,E/459/P,TRAPPIST-1e,32.0,0.0,288.0,0.0,592.0,670.0,40.0,Tops Chen,False,7151,1,1,E,459,P
